order_id,order_ts,product_id,quantity,unit_price,order_value,pincode,delivery_hours,on_time,is_returned,order_status,order_date,order_hour,order_dow
ORD101342,2025-09-27 12:32:51,P1034,1,599.0,599.0,400007,34.0,0,0,delivered,2025-09-27,12,Saturday
ORD101343,2025-09-21 15:20:28,P1035,1,959.0,959.0,400015,2.9,1,0,delivered,2025-09-21,15,Sunday
ORD101344,2025-10-02 17:34:57,P1009,1,1599.0,1599.0,400019,5.7,1,0,delivered,2025-10-02,17,Thursday
ORD101345,2025-09-15 10:51:21,P1003,2,2099.0,4198.0,400012,2.4,1,0,delivered,2025-09-15,10,Monday
ORD101346,2025-09-22 19:58:34,P1027,1,849.0,849.0,400007,0.4,1,1,returned,2025-09-22,19,Monday
ORD101347,2025-09-17 22:07:17,P1035,1,959.0,959.0,400015,3.4,1,0,delivered,2025-09-17,22,Wednesday
ORD101348,2025-09-22 07:33:12,P1039,1,1259.0,1259.0,400018,4.7,1,0,delivered,2025-09-22,7,Monday
ORD101349,2025-09-12 12:03:43,P1035,1,959.0,959.0,400008,0.5,1,0,delivered,2025-09-12,12,Friday
ORD101350,2025-09-29 12:58:51,P1003,3,2099.0,6297.0,400011,1.8,1,0,delivered,2025-09-29,12,Monday
ORD101351,2025-09-30 15:00:23,P1034,1,599.0,599.0,400017,30.0,0,0,delivered,2025-09-30,15,Tuesday
ORD101352,2025-09-09 01:22:57,P1011,3,764.0,2292.0,400010,0.6,1,0,delivered,2025-09-09,1,Tuesday
ORD101353,2025-09-07 18:13:13,P1039,2,1259.0,2518.0,400008,6.6,1,0,delivered,2025-09-07,18,Sunday
ORD101354,2025-09-11 01:06:20,P1001,1,3149.0,3149.0,400018,6.8,1,0,delivered,2025-09-11,1,Thursday
ORD101355,2025-09-28 16:11:05,P1018,2,2199.0,4398.0,400001,0.3,1,0,delivered,2025-09-28,16,Sunday
ORD101356,2025-09-26 20:09:07,P1031,1,2099.0,2099.0,400007,4.2,1,0,delivered,2025-09-26,20,Friday
ORD101357,2025-09-29 23:23:22,P1001,1,3149.0,3149.0,400003,1.7,1,0,delivered,2025-09-29,23,Monday
ORD101358,2025-09-09 04:10:25,P1039,1,1259.0,1259.0,400004,2.4,1,0,delivered,2025-09-09,4,Tuesday
ORD101359,2025-09-15 04:56:38,P1025,2,764.0,1528.0,400020,61.8,0,0,delivered,2025-09-15,4,Monday
ORD101360,2025-09-28 19:17:07,P1025,1,764.0,764.0,400020,14.2,1,0,delivered,2025-09-28,19,Sunday
ORD101361,2025-09-25 23:20:12,P1001,2,3149.0,6298.0,400006,5.0,1,0,delivered,2025-09-25,23,Thursday
ORD101362,2025-09-05 14:56:43,P1007,1,2099.0,2099.0,400016,1.6,1,0,delivered,2025-09-05,14,Friday
ORD101363,2025-09-20 23:32:39,P1038,2,539.0,1078.0,400015,0.2,1,0,delivered,2025-09-20,23,Saturday
ORD101364,2025-09-14 11:06:19,P1012,1,1599.0,1599.0,400008,1.6,1,0,delivered,2025-09-14,11,Sunday
ORD101365,2025-09-07 10:35:45,P1020,1,359.0,359.0,400011,1.1,1,0,delivered,2025-09-07,10,Sunday
ORD101366,2025-09-08 02:23:09,P1033,1,1649.0,1649.0,400012,1.2,1,0,delivered,2025-09-08,2,Monday
ORD101367,2025-09-16 15:16:11,P1025,1,764.0,764.0,400012,51.4,0,0,delivered,2025-09-16,15,Tuesday
ORD101368,2025-10-03 19:52:13,P1026,2,3399.0,6798.0,400007,0.2,1,0,delivered,2025-10-03,19,Friday
ORD101369,2025-09-24 18:15:38,P1028,1,2999.0,2999.0,400012,0.9,1,0,delivered,2025-09-24,18,Wednesday
ORD101370,2025-09-29 00:44:58,P1007,1,2099.0,2099.0,400018,0.2,1,0,delivered,2025-09-29,0,Monday
ORD101371,2025-09-14 01:04:41,P1035,2,959.0,1918.0,400009,0.5,1,0,delivered,2025-09-14,1,Sunday
ORD101372,2025-09-21 02:36:25,P1033,1,1649.0,1649.0,400014,0.5,1,0,delivered,2025-09-21,2,Sunday
ORD101373,2025-09-22 22:36:30,P1008,2,539.0,1078.0,400009,1.5,1,0,delivered,2025-09-22,22,Monday
ORD101374,2025-10-01 18:13:47,P1038,1,539.0,539.0,400014,2.3,1,0,delivered,2025-10-01,18,Wednesday
ORD101375,2025-09-20 13:21:18,P1011,1,764.0,764.0,400015,7.3,1,0,delivered,2025-09-20,13,Saturday
ORD101376,2025-09-14 12:09:23,P1014,1,449.0,449.0,400011,3.7,1,0,delivered,2025-09-14,12,Sunday
ORD101377,2025-09-18 21:59:56,P1035,1,959.0,959.0,400013,2.1,1,0,delivered,2025-09-18,21,Thursday
ORD101378,2025-09-24 16:36:46,P1020,1,359.0,359.0,400004,2.3,1,0,delivered,2025-09-24,16,Wednesday
ORD101379,2025-09-29 06:01:38,P1038,1,539.0,539.0,400015,0.2,1,0,delivered,2025-09-29,6,Monday
ORD101380,2025-09-05 12:31:04,P1008,1,539.0,539.0,400013,2.3,1,0,delivered,2025-09-05,12,Friday
ORD101381,2025-10-01 19:38:34,P1035,1,959.0,959.0,400009,5.2,1,0,delivered,2025-10-01,19,Wednesday
ORD101382,2025-09-18 09:21:35,P1008,3,539.0,1617.0,400009,3.3,1,0,delivered,2025-09-18,9,Thursday
ORD101383,2025-09-26 22:38:58,P1007,1,2099.0,2099.0,400002,0.7,1,0,delivered,2025-09-26,22,Friday
ORD101384,2025-09-11 13:47:24,P1012,1,1599.0,1599.0,400001,1.4,1,0,delivered,2025-09-11,13,Thursday
ORD101385,2025-09-11 06:49:29,P1000,1,899.0,899.0,400002,1.8,1,0,delivered,2025-09-11,6,Thursday
ORD101386,2025-09-14 00:52:05,P1003,1,2099.0,2099.0,400011,4.0,1,0,delivered,2025-09-14,0,Sunday
ORD101387,2025-09-14 18:24:35,P1025,1,764.0,764.0,400007,61.5,0,0,delivered,2025-09-14,18,Sunday
ORD101388,2025-09-27 13:39:46,P1033,2,1649.0,3298.0,400016,4.2,1,0,delivered,2025-09-27,13,Saturday
ORD101389,2025-09-07 08:09:11,P1033,1,1649.0,1649.0,400016,2.7,1,0,delivered,2025-09-07,8,Sunday
ORD101390,2025-09-24 13:27:34,P1035,1,959.0,959.0,400020,1.8,1,0,delivered,2025-09-24,13,Wednesday
ORD101391,2025-09-03 08:24:03,P1034,1,599.0,599.0,400003,47.9,0,0,delivered,2025-09-03,8,Wednesday
ORD101392,2025-09-05 20:00:46,P1001,1,3149.0,3149.0,400006,15.6,1,0,delivered,2025-09-05,20,Friday
ORD101393,2025-09-23 07:27:05,P1001,2,3149.0,6298.0,400018,10.7,1,1,returned,2025-09-23,7,Tuesday
ORD101394,2025-09-07 00:44:48,P1003,1,2099.0,2099.0,400007,4.4,1,0,delivered,2025-09-07,0,Sunday
ORD101395,2025-09-22 10:08:07,P1034,1,599.0,599.0,400004,38.2,0,0,delivered,2025-09-22,10,Monday
ORD101396,2025-09-01 00:47:15,P1016,1,1874.0,1874.0,400002,3.4,1,0,delivered,2025-09-01,0,Monday
ORD101397,2025-09-10 19:43:04,P1033,1,1649.0,1649.0,400012,2.0,1,0,delivered,2025-09-10,19,Wednesday
ORD101398,2025-09-07 09:41:23,P1027,1,849.0,849.0,400005,1.8,1,0,delivered,2025-09-07,9,Sunday
ORD101399,2025-09-15 15:41:55,P1038,1,539.0,539.0,400002,2.6,1,0,delivered,2025-09-15,15,Monday
ORD101400,2025-09-14 07:15:20,P1026,1,3399.0,3399.0,400005,2.1,1,0,delivered,2025-09-14,7,Sunday
ORD101401,2025-10-02 18:39:00,P1018,1,2199.0,2199.0,400001,2.1,1,0,delivered,2025-10-02,18,Thursday
ORD101402,2025-09-13 03:43:28,P1002,1,1529.0,1529.0,400012,0.5,1,0,delivered,2025-09-13,3,Saturday
ORD101403,2025-09-19 01:13:45,P1034,2,599.0,1198.0,400014,38.0,0,0,delivered,2025-09-19,1,Friday
ORD101404,2025-09-03 12:20:11,P1001,1,3149.0,3149.0,400019,3.9,1,0,delivered,2025-09-03,12,Wednesday
ORD101405,2025-10-01 08:52:54,P1011,1,764.0,764.0,400016,3.6,1,0,delivered,2025-10-01,8,Wednesday
ORD101406,2025-09-12 08:47:50,P1027,1,849.0,849.0,400015,2.3,1,0,delivered,2025-09-12,8,Friday
ORD101407,2025-10-02 19:41:44,P1034,1,599.0,599.0,400015,43.7,0,0,delivered,2025-10-02,19,Thursday
ORD101408,2025-09-05 14:53:49,P1012,1,1599.0,1599.0,400015,2.7,1,0,delivered,2025-09-05,14,Friday
ORD101409,2025-09-11 08:39:13,P1019,2,899.0,1798.0,400008,51.9,0,0,delivered,2025-09-11,8,Thursday
ORD101410,2025-09-04 18:48:18,P1020,2,359.0,718.0,400017,0.2,1,0,delivered,2025-09-04,18,Thursday
ORD101411,2025-09-29 19:41:12,P1018,1,2199.0,2199.0,400019,2.4,1,0,delivered,2025-09-29,19,Monday
ORD101412,2025-09-26 05:11:47,P1034,2,599.0,1198.0,400004,4.0,1,0,delivered,2025-09-26,5,Friday
ORD101413,2025-09-01 10:49:12,P1024,1,359.0,359.0,400002,0.3,1,0,delivered,2025-09-01,10,Monday
ORD101414,2025-09-17 16:17:34,P1017,1,1374.0,1374.0,400006,1.2,1,0,delivered,2025-09-17,16,Wednesday
ORD101415,2025-09-21 12:01:53,P1011,1,764.0,764.0,400004,2.2,1,0,delivered,2025-09-21,12,Sunday
ORD101416,2025-09-07 09:59:42,P1011,1,764.0,764.0,400017,4.0,1,0,delivered,2025-09-07,9,Sunday
ORD101417,2025-09-04 10:31:15,P1011,1,764.0,764.0,400019,0.5,1,0,delivered,2025-09-04,10,Thursday
ORD101418,2025-09-19 14:18:31,P1011,1,764.0,764.0,400018,2.5,1,0,delivered,2025-09-19,14,Friday
ORD101419,2025-09-05 23:20:10,P1007,1,2099.0,2099.0,400017,0.2,1,1,returned,2025-09-05,23,Friday
ORD101420,2025-09-16 05:04:51,P1012,1,1599.0,1599.0,400006,2.4,1,0,delivered,2025-09-16,5,Tuesday
ORD101421,2025-09-15 12:39:27,P1033,1,1649.0,1649.0,400010,0.5,1,0,delivered,2025-09-15,12,Monday
ORD101422,2025-09-19 13:54:08,P1007,2,2099.0,4198.0,400011,3.1,1,0,delivered,2025-09-19,13,Friday
ORD101423,2025-09-07 11:07:35,P1035,1,959.0,959.0,400009,1.3,1,0,delivered,2025-09-07,11,Sunday
ORD101424,2025-10-03 20:55:18,P1018,1,2199.0,2199.0,400018,1.4,1,0,delivered,2025-10-03,20,Friday
ORD101425,2025-09-04 07:42:19,P1022,1,674.0,674.0,400001,1.8,1,0,delivered,2025-09-04,7,Thursday
ORD101426,2025-09-28 08:16:54,P1028,3,2999.0,8997.0,400003,2.5,1,1,returned,2025-09-28,8,Sunday
ORD101427,2025-09-30 15:04:24,P1002,1,1529.0,1529.0,400018,0.2,1,0,delivered,2025-09-30,15,Tuesday
ORD101428,2025-09-08 23:12:34,P1034,1,599.0,599.0,400004,4.0,1,0,delivered,2025-09-08,23,Monday
ORD101429,2025-09-18 01:09:48,P1009,1,1599.0,1599.0,400019,6.4,1,0,delivered,2025-09-18,1,Thursday
ORD101430,2025-10-01 11:45:58,P1021,1,1624.0,1624.0,400009,49.7,0,0,delivered,2025-10-01,11,Wednesday
ORD101431,2025-09-08 08:21:49,P1034,1,599.0,599.0,400017,33.2,0,0,delivered,2025-09-08,8,Monday
ORD101432,2025-09-30 21:46:50,P1002,2,1529.0,3058.0,400018,0.8,1,0,delivered,2025-09-30,21,Tuesday
ORD101433,2025-09-22 11:24:52,P1018,1,2199.0,2199.0,400019,2.1,1,0,delivered,2025-09-22,11,Monday
ORD101434,2025-09-05 04:59:55,P1024,1,359.0,359.0,400001,2.5,1,0,delivered,2025-09-05,4,Friday
ORD101435,2025-09-07 19:07:37,P1034,1,599.0,599.0,400015,55.0,0,0,delivered,2025-09-07,19,Sunday
ORD101436,2025-09-29 14:54:12,P1008,1,539.0,539.0,400019,1.4,1,0,delivered,2025-09-29,14,Monday
ORD101437,2025-09-18 01:34:07,P1039,1,1259.0,1259.0,400005,0.5,1,0,delivered,2025-09-18,1,Thursday
ORD101438,2025-09-16 06:25:23,P1001,1,3149.0,3149.0,400008,18.3,1,0,delivered,2025-09-16,6,Tuesday
ORD101439,2025-09-13 00:41:31,P1006,1,539.0,539.0,400005,5.7,1,0,delivered,2025-09-13,0,Saturday
ORD101440,2025-10-02 07:02:14,P1025,1,764.0,764.0,400018,22.4,1,0,delivered,2025-10-02,7,Thursday
ORD101441,2025-09-13 01:08:07,P1003,1,2099.0,2099.0,400005,4.9,1,0,delivered,2025-09-13,1,Saturday
ORD101442,2025-09-30 04:12:52,P1033,2,1649.0,3298.0,400016,1.3,1,0,delivered,2025-09-30,4,Tuesday
ORD101443,2025-09-30 11:53:50,P1034,1,599.0,599.0,400013,45.5,0,0,delivered,2025-09-30,11,Tuesday
ORD101444,2025-09-02 07:15:09,P1030,1,839.0,839.0,400012,1.8,1,0,delivered,2025-09-02,7,Tuesday
ORD101445,2025-09-10 23:21:41,P1036,1,2249.0,2249.0,400005,2.3,1,0,delivered,2025-09-10,23,Wednesday
ORD101446,2025-09-30 11:07:15,P1012,1,1599.0,1599.0,400009,0.2,1,0,delivered,2025-09-30,11,Tuesday
ORD101447,2025-09-10 03:47:20,P1011,1,764.0,764.0,400004,3.0,1,0,delivered,2025-09-10,3,Wednesday
ORD101448,2025-09-20 00:25:22,P1003,1,2099.0,2099.0,400002,0.9,1,0,delivered,2025-09-20,0,Saturday
ORD101449,2025-10-02 08:50:32,P1031,1,2099.0,2099.0,400013,4.5,1,0,delivered,2025-10-02,8,Thursday
ORD101450,2025-09-12 14:51:09,P1002,1,1529.0,1529.0,400002,0.9,1,0,delivered,2025-09-12,14,Friday
ORD101451,2025-09-19 17:35:21,P1035,1,959.0,959.0,400015,5.7,1,0,delivered,2025-09-19,17,Friday
ORD101452,2025-09-12 16:52:50,P1011,2,764.0,1528.0,400017,5.7,1,0,delivered,2025-09-12,16,Friday
ORD101453,2025-10-01 23:25:11,P1035,2,959.0,1918.0,400011,5.6,1,0,delivered,2025-10-01,23,Wednesday
ORD101454,2025-09-04 10:44:05,P1022,1,674.0,674.0,400001,2.2,1,0,delivered,2025-09-04,10,Thursday
ORD101455,2025-09-01 14:03:32,P1034,1,599.0,599.0,400008,64.3,0,0,delivered,2025-09-01,14,Monday
ORD101456,2025-09-16 08:43:02,P1016,1,1874.0,1874.0,400018,5.2,1,0,delivered,2025-09-16,8,Tuesday
ORD101457,2025-09-19 18:41:57,P1028,2,2999.0,5998.0,400014,0.2,1,0,delivered,2025-09-19,18,Friday
ORD101458,2025-09-18 17:44:10,P1002,2,1529.0,3058.0,400015,1.5,1,0,delivered,2025-09-18,17,Thursday
ORD101459,2025-09-09 09:17:31,P1001,1,3149.0,3149.0,400001,10.9,1,0,delivered,2025-09-09,9,Tuesday
ORD101460,2025-09-04 13:02:29,P1011,2,764.0,1528.0,400003,3.2,1,0,delivered,2025-09-04,13,Thursday
ORD101461,2025-09-29 12:19:41,P1027,1,849.0,849.0,400016,0.6,1,0,delivered,2025-09-29,12,Monday
ORD101462,2025-09-01 16:04:13,P1034,1,599.0,599.0,400013,40.8,0,0,delivered,2025-09-01,16,Monday
ORD101463,2025-09-11 11:21:31,P1033,1,1649.0,1649.0,400006,5.5,1,0,delivered,2025-09-11,11,Thursday
ORD101464,2025-09-03 22:27:04,P1034,1,599.0,599.0,400017,35.0,0,0,delivered,2025-09-03,22,Wednesday
ORD101465,2025-09-25 14:14:38,P1012,2,1599.0,3198.0,400003,2.1,1,0,delivered,2025-09-25,14,Thursday
ORD101466,2025-10-01 12:20:16,P1034,2,599.0,1198.0,400020,22.9,1,0,delivered,2025-10-01,12,Wednesday
ORD101467,2025-09-21 04:00:48,P1011,1,764.0,764.0,400020,2.5,1,0,delivered,2025-09-21,4,Sunday
ORD101468,2025-09-20 12:41:13,P1017,1,1374.0,1374.0,400006,0.3,1,0,delivered,2025-09-20,12,Saturday
ORD101469,2025-10-02 02:16:48,P1011,1,764.0,764.0,400015,0.5,1,0,delivered,2025-10-02,2,Thursday
ORD101470,2025-09-27 02:24:50,P1011,1,764.0,764.0,400010,0.6,1,0,delivered,2025-09-27,2,Saturday
ORD101471,2025-09-08 09:53:08,P1035,1,959.0,959.0,400004,4.8,1,0,delivered,2025-09-08,9,Monday
ORD101472,2025-09-05 01:23:51,P1027,1,849.0,849.0,400007,1.7,1,0,delivered,2025-09-05,1,Friday
ORD101473,2025-09-04 20:04:00,P1011,1,764.0,764.0,400015,7.8,1,0,delivered,2025-09-04,20,Thursday
ORD101474,2025-09-10 20:44:32,P1037,1,2124.0,2124.0,400004,1.7,1,1,returned,2025-09-10,20,Wednesday
ORD101475,2025-09-08 13:01:38,P1033,1,1649.0,1649.0,400004,2.9,1,0,delivered,2025-09-08,13,Monday
ORD101476,2025-09-16 20:41:30,P1008,1,539.0,539.0,400019,1.0,1,0,delivered,2025-09-16,20,Tuesday
ORD101477,2025-09-29 11:14:55,P1009,1,1599.0,1599.0,400010,4.2,1,0,delivered,2025-09-29,11,Monday
ORD101478,2025-10-02 13:07:04,P1027,2,849.0,1698.0,400005,0.6,1,0,delivered,2025-10-02,13,Thursday
ORD101479,2025-10-02 05:19:45,P1038,1,539.0,539.0,400014,1.3,1,0,delivered,2025-10-02,5,Thursday
ORD101480,2025-09-16 01:22:25,P1000,1,899.0,899.0,400017,1.6,1,0,delivered,2025-09-16,1,Tuesday
ORD101481,2025-09-22 05:42:29,P1038,1,539.0,539.0,400007,0.9,1,0,delivered,2025-09-22,5,Monday
ORD101482,2025-09-03 19:27:55,P1036,1,2249.0,2249.0,400020,1.4,1,0,delivered,2025-09-03,19,Wednesday
ORD101483,2025-09-05 04:26:42,P1017,1,1374.0,1374.0,400016,0.6,1,0,delivered,2025-09-05,4,Friday
ORD101484,2025-09-06 15:08:02,P1011,1,764.0,764.0,400017,5.6,1,0,delivered,2025-09-06,15,Saturday
ORD101485,2025-09-30 17:22:38,P1011,2,764.0,1528.0,400010,3.0,1,0,delivered,2025-09-30,17,Tuesday
ORD101486,2025-09-03 16:06:46,P1007,1,2099.0,2099.0,400003,2.4,1,0,delivered,2025-09-03,16,Wednesday
ORD101487,2025-10-03 08:02:20,P1034,1,599.0,599.0,400014,46.8,0,0,delivered,2025-10-03,8,Friday
ORD101488,2025-09-06 19:09:40,P1001,1,3149.0,3149.0,400018,14.7,1,0,delivered,2025-09-06,19,Saturday
ORD101489,2025-09-07 15:51:47,P1033,1,1649.0,1649.0,400012,1.6,1,0,delivered,2025-09-07,15,Sunday
ORD101490,2025-09-01 13:13:27,P1001,1,3149.0,3149.0,400008,9.3,1,0,delivered,2025-09-01,13,Monday
ORD101491,2025-09-25 02:21:46,P1009,1,1599.0,1599.0,400014,10.3,1,0,delivered,2025-09-25,2,Thursday
ORD101492,2025-09-26 09:20:43,P1013,2,1799.0,3598.0,400008,2.4,1,0,delivered,2025-09-26,9,Friday
ORD101493,2025-09-13 14:02:40,P1034,1,599.0,599.0,400014,43.0,0,0,delivered,2025-09-13,14,Saturday
ORD101494,2025-09-19 01:15:33,P1011,1,764.0,764.0,400005,4.4,1,0,delivered,2025-09-19,1,Friday
ORD101495,2025-09-14 01:07:59,P1011,2,764.0,1528.0,400004,3.0,1,0,delivered,2025-09-14,1,Sunday
ORD101496,2025-09-06 17:32:45,P1007,1,2099.0,2099.0,400011,2.4,1,0,delivered,2025-09-06,17,Saturday
ORD101497,2025-09-02 10:12:09,P1019,3,899.0,2697.0,400019,31.9,0,0,delivered,2025-09-02,10,Tuesday
ORD101498,2025-09-21 20:11:57,P1001,1,3149.0,3149.0,400009,1.3,1,0,delivered,2025-09-21,20,Sunday
ORD101499,2025-09-26 10:20:03,P1033,1,1649.0,1649.0,400003,2.6,1,0,delivered,2025-09-26,10,Friday
ORD101500,2025-09-13 18:21:30,P1033,2,1649.0,3298.0,400012,3.1,1,0,delivered,2025-09-13,18,Saturday
ORD101501,2025-09-28 23:50:52,P1023,1,1274.0,1274.0,400019,5.1,1,0,delivered,2025-09-28,23,Sunday
ORD101502,2025-09-04 17:47:35,P1002,1,1529.0,1529.0,400002,2.6,1,0,delivered,2025-09-04,17,Thursday
ORD101503,2025-09-23 02:20:37,P1017,1,1374.0,1374.0,400008,4.3,1,0,delivered,2025-09-23,2,Tuesday
ORD101504,2025-09-18 11:34:29,P1034,3,599.0,1797.0,400003,4.0,1,0,delivered,2025-09-18,11,Thursday
ORD101505,2025-09-25 06:05:16,P1007,1,2099.0,2099.0,400011,0.7,1,0,delivered,2025-09-25,6,Thursday
ORD101506,2025-09-28 12:28:12,P1001,1,3149.0,3149.0,400008,9.6,1,0,delivered,2025-09-28,12,Sunday
ORD101507,2025-09-18 20:23:14,P1009,2,1599.0,3198.0,400006,1.5,1,0,delivered,2025-09-18,20,Thursday
ORD101508,2025-09-13 09:13:54,P1020,1,359.0,359.0,400020,2.7,1,0,delivered,2025-09-13,9,Saturday
ORD101509,2025-09-28 20:39:22,P1038,1,539.0,539.0,400014,2.1,1,0,delivered,2025-09-28,20,Sunday
ORD101510,2025-09-12 02:06:37,P1020,1,359.0,359.0,400006,0.2,1,0,delivered,2025-09-12,2,Friday
ORD101511,2025-09-01 02:59:33,P1017,1,1374.0,1374.0,400002,1.6,1,1,returned,2025-09-01,2,Monday
ORD101512,2025-09-01 14:18:59,P1007,1,2099.0,2099.0,400016,1.3,1,0,delivered,2025-09-01,14,Monday
ORD101513,2025-09-03 05:34:20,P1033,1,1649.0,1649.0,400013,4.0,1,0,delivered,2025-09-03,5,Wednesday
ORD101514,2025-09-18 16:03:48,P1012,1,1599.0,1599.0,400001,1.2,1,0,delivered,2025-09-18,16,Thursday
ORD101515,2025-09-08 06:51:40,P1033,1,1649.0,1649.0,400010,2.9,1,0,delivered,2025-09-08,6,Monday
ORD101516,2025-09-02 17:12:05,P1017,1,1374.0,1374.0,400008,1.7,1,0,delivered,2025-09-02,17,Tuesday
ORD101517,2025-10-02 19:56:58,P1030,1,839.0,839.0,400002,1.6,1,0,delivered,2025-10-02,19,Thursday
ORD101518,2025-09-11 21:34:45,P1034,1,599.0,599.0,400008,4.4,1,0,delivered,2025-09-11,21,Thursday
ORD101519,2025-09-13 01:14:51,P1033,3,1649.0,4947.0,400014,3.1,1,0,delivered,2025-09-13,1,Saturday
ORD101520,2025-09-16 12:45:05,P1007,1,2099.0,2099.0,400003,0.8,1,0,delivered,2025-09-16,12,Tuesday
ORD101521,2025-09-04 18:44:42,P1039,1,1259.0,1259.0,400001,4.1,1,0,delivered,2025-09-04,18,Thursday
ORD101522,2025-09-19 02:21:10,P1011,2,764.0,1528.0,400018,4.8,1,0,delivered,2025-09-19,2,Friday
ORD101523,2025-09-25 08:55:12,P1000,1,899.0,899.0,400017,1.6,1,0,delivered,2025-09-25,8,Thursday
ORD101524,2025-09-03 13:22:03,P1028,2,2999.0,5998.0,400012,4.2,1,0,delivered,2025-09-03,13,Wednesday
ORD101525,2025-09-11 20:01:45,P1034,2,599.0,1198.0,400020,19.0,1,0,delivered,2025-09-11,20,Thursday
ORD101526,2025-09-03 05:30:38,P1018,1,2199.0,2199.0,400015,1.7,1,0,delivered,2025-09-03,5,Wednesday
ORD101527,2025-09-04 08:18:18,P1013,1,1799.0,1799.0,400017,5.0,1,0,delivered,2025-09-04,8,Thursday
ORD101528,2025-09-14 16:54:40,P1025,1,764.0,764.0,400020,51.9,0,0,delivered,2025-09-14,16,Sunday
ORD101529,2025-09-16 21:19:59,P1001,1,3149.0,3149.0,400014,9.9,1,0,delivered,2025-09-16,21,Tuesday
ORD101530,2025-09-27 20:23:53,P1008,1,539.0,539.0,400013,1.9,1,0,delivered,2025-09-27,20,Saturday
ORD101531,2025-09-01 09:17:05,P1011,1,764.0,764.0,400009,0.5,1,0,delivered,2025-09-01,9,Monday
ORD101532,2025-09-10 17:47:55,P1011,1,764.0,764.0,400016,2.8,1,0,delivered,2025-09-10,17,Wednesday
ORD101533,2025-09-28 08:52:56,P1034,1,599.0,599.0,400013,36.3,0,0,delivered,2025-09-28,8,Sunday
ORD101534,2025-10-01 05:31:06,P1035,1,959.0,959.0,400008,5.1,1,0,delivered,2025-10-01,5,Wednesday
ORD101535,2025-09-23 12:30:49,P1036,1,2249.0,2249.0,400013,0.2,1,0,delivered,2025-09-23,12,Tuesday
ORD101536,2025-09-29 17:22:11,P1028,1,2999.0,2999.0,400019,0.7,1,0,delivered,2025-09-29,17,Monday
ORD101537,2025-09-10 11:41:01,P1033,1,1649.0,1649.0,400012,2.9,1,0,delivered,2025-09-10,11,Wednesday
ORD101538,2025-09-27 12:47:15,P1011,2,764.0,1528.0,400019,1.3,1,0,delivered,2025-09-27,12,Saturday
ORD101539,2025-09-08 07:25:21,P1008,2,539.0,1078.0,400017,2.6,1,0,delivered,2025-09-08,7,Monday
ORD101540,2025-09-20 21:43:36,P1020,1,359.0,359.0,400019,2.9,1,0,delivered,2025-09-20,21,Saturday
ORD101541,2025-09-12 07:27:43,P1002,1,1529.0,1529.0,400015,0.9,1,0,delivered,2025-09-12,7,Friday
ORD101542,2025-09-17 19:36:46,P1035,1,959.0,959.0,400009,3.7,1,0,delivered,2025-09-17,19,Wednesday
ORD101543,2025-09-01 11:10:43,P1001,1,3149.0,3149.0,400013,8.0,1,0,delivered,2025-09-01,11,Monday
ORD101544,2025-09-01 01:42:12,P1007,1,2099.0,2099.0,400011,3.6,1,0,delivered,2025-09-01,1,Monday
ORD101545,2025-10-02 21:48:52,P1012,1,1599.0,1599.0,400001,1.5,1,0,delivered,2025-10-02,21,Thursday
ORD101546,2025-09-15 22:16:33,P1034,1,599.0,599.0,400015,48.0,0,0,delivered,2025-09-15,22,Monday
ORD101547,2025-09-10 23:04:07,P1030,1,839.0,839.0,400006,2.6,1,0,delivered,2025-09-10,23,Wednesday
ORD101548,2025-09-12 13:29:07,P1028,1,2999.0,2999.0,400014,0.2,1,0,delivered,2025-09-12,13,Friday
ORD101549,2025-09-24 21:15:18,P1025,1,764.0,764.0,400005,60.1,0,0,delivered,2025-09-24,21,Wednesday
ORD101550,2025-09-07 21:52:37,P1033,1,1649.0,1649.0,400012,4.9,1,0,delivered,2025-09-07,21,Sunday
ORD101551,2025-09-14 14:01:12,P1012,2,1599.0,3198.0,400004,1.5,1,0,delivered,2025-09-14,14,Sunday
ORD101552,2025-09-03 03:08:51,P1030,2,839.0,1678.0,400007,0.3,1,0,delivered,2025-09-03,3,Wednesday
ORD101553,2025-09-26 05:33:48,P1012,1,1599.0,1599.0,400001,0.9,1,0,delivered,2025-09-26,5,Friday
ORD101554,2025-09-19 01:59:04,P1003,1,2099.0,2099.0,400013,0.5,1,0,delivered,2025-09-19,1,Friday
ORD101555,2025-09-05 02:55:06,P1033,2,1649.0,3298.0,400016,7.0,1,0,delivered,2025-09-05,2,Friday
ORD101556,2025-09-05 15:21:19,P1011,1,764.0,764.0,400015,5.2,1,0,delivered,2025-09-05,15,Friday
ORD101557,2025-09-07 11:33:17,P1001,1,3149.0,3149.0,400006,3.8,1,0,delivered,2025-09-07,11,Sunday
ORD101558,2025-09-20 03:27:09,P1027,1,849.0,849.0,400016,3.0,1,0,delivered,2025-09-20,3,Saturday
ORD101559,2025-09-29 17:36:30,P1008,2,539.0,1078.0,400017,4.6,1,0,delivered,2025-09-29,17,Monday
ORD101560,2025-09-22 02:47:30,P1030,1,839.0,839.0,400018,0.2,1,0,delivered,2025-09-22,2,Monday
ORD101561,2025-09-12 11:51:32,P1001,1,3149.0,3149.0,400009,1.0,1,0,delivered,2025-09-12,11,Friday
ORD101562,2025-09-13 16:04:35,P1028,2,2999.0,5998.0,400011,3.4,1,0,delivered,2025-09-13,16,Saturday
